ID,text,lang
hasoc_en_5435,Do we know which of the leadership candidates Hammond supports?  #BorisJohnsonShouldNotBePM https://t.co/VTGx93T9to,eng
hasoc_en_5436,Its jst horrible how icc hv planed the matches its world cup not county or local leagues v wait for 4 yrs to watch rain in England   #ShameOnICC,eng
hasoc_en_5437,@TheQuint But can he stop the rain? #ShameOnICC,eng
hasoc_en_5438,We would be imprisoned in a heartbeat for this bullshit. #FuckTrump https://t.co/eNykVUwjBO,eng
hasoc_en_5439,Rules &amp,eng
hasoc_en_5440,Anyone who share or listen to leaks of #MadameX Please unfollow and block me cuz I don’t never ever wanna see the face of a Rapist #Rapist,eng
hasoc_en_5441,@realDonaldTrump Good job Dems. Can’t get ANYTHING done with #KingDipshit and the Repugs anyway. They won’t vote on anything. #ScrewMitch #FuckTrump,eng
hasoc_en_5442,So glad to see #TrumpIsATraitor trending. Is America waking up??    Happy #JohnMCainDay everyone!    #ImpeachTrumpNow,eng
hasoc_en_5443,#ShameOnICC   Probably this situation coming fans be ready to carry ☔☔☔ https://t.co/XoRaicE4oh,eng
hasoc_en_5444,@KimVanMunching @AOC @HouseDemWomen @HouseDemocrats @SenateDems @GloriaSteinem @BusyPhilipps @DianneM65725926 @ananavarro @AmyBrenneman @KamalaHarris Your anger is justified &amp,eng
hasoc_en_5445,"#SaveDoctors: ‘I didn’t give up on serving patients, but I still fear an attack’    #SaveBengal #DoctorsFightBack @Sujoy_Mandal_77 @poulomir94 @1_dark_phoenix @ParjanyaDey @drsitu @dr_sapnayadav  https://t.co/RQ1lNvn2ye",eng
hasoc_en_5446,"They heal, operate, diagnose  We consider them a part of the second God cosmos  This is so appalling, shameful and gross  We need to bring this violence to a close    #SaveBengal  #DoctorsFightBack  #standwithdoctors",eng
hasoc_en_5447,#DoctorsFightBack   Why should the nation suffer from mentally deranged psychotic leaders?? Have we as a nation failed to generate visionary leaders? https://t.co/wCQL4JG2Nc,eng
hasoc_en_5448,@realDonaldTrump Boom like your fake attack on The Japanese ship you incompetent TV watching old nasty liar? Only way to get you 🍄up? Where’s Eric Prince? #wagTheDog #TrumpsConcentrationCamps #TrumpIsATraitor #NoIranWar #impeachment,eng
hasoc_en_5449,"@realDonaldTrump I know 'demagoguery' is a big word for you, but Cranston was talking about YOU!! #Criminal #Traitor #Liar #DoucheBag https://t.co/4RDFhhQS8A",eng
hasoc_en_5450,"@HHShkMohd His highness a fugitive like Mohammed Mansoor Ali Khan who has cheated 200,000 poor Muslim families worth of 250,000,000 amount &amp",eng
hasoc_en_5451,@MaddoxxMe @HeWhoLovesWords @HillaryClinton Treason in the WH. Republicans in Senate all complicit     #FUCKTRUMP    🔥👉🏻🍄👈🏻🔥,eng
hasoc_en_5452,"Seriously? We have laws to protect animals better than this!  #Resist #DoYourJobMitch #DitchMitch #ResistTrump #DitchMitch2020 #TheResistance #VoteBlue2020 #FuckTrump In nearly 100-degree heat, migrants still packed outside in camp at international bridge https://t.co/fSsrJoDjcS",eng
hasoc_en_5453,"#DoctorsFightBack | Infrastructure, GDP is a long term issue, right now the problem is safety of doctors: Pradeep Bhandari, Founder Jan Ki Baat https://t.co/V5J7oR5Ht1",eng
hasoc_en_5454,#ShameOnICC: Cricket fans express frustration as record number of #WorldCup2019 games get abandoned due to #raincife     #CWC19 #RainStopsMatch #ICCCricketWorldCup2019     https://t.co/lOmQEeAbNa https://t.co/968zggMe6j,eng
hasoc_en_5455,Govt school adopted by IMA appointed unqualified teachers based on their     #IMAFraud #PonziScheme     investments https://t.co/rqt6X1YdBQ,eng
hasoc_en_5456,"I miss having a president like @BarackObama who was smart, well spoken, educated, understood how governments work &amp",eng
hasoc_en_5457,#ShameOnICC #TeamIndia #ViratKohli #BACKTHEBLACKCAPS Saved my 1.5 GB data to watch #INDvsNZ match and finally found this.. #CWC19  @ICC #KaneWilliamson #INDvPAK #ICCWorldCup2019 #ICCWorldCup https://t.co/ivXHXt2RKw,eng
hasoc_en_5458,"Snuggle in with your favorite homicidal maniac! This week, Jess covers the brutal acts of serial killer, Israel Keyes. Marci gets ragey as the details of his crimes unfold as well as the fatal mistakes that lead to his arrest. #truecrime #murderer #serialkiller #podcast #comedy https://t.co/kCtMe7Na18",eng
hasoc_en_5459,"Nope. Not the only one. Even when just listening on NPR, when they play a quote, I am immediately shutting it down. #FuckTrump https://t.co/AW0gxoc84A",eng
hasoc_en_5460,#ICC need to focus on managment of world cup instead of dhoni’s gloves.  #worstworldcupever     #ShameOnICC,eng
hasoc_en_5461,@realDonaldTrump The American People Demand that the Treasonous Fake Potus @realDonaldTrump Vacates our White House Immediately! #TrumpIsANationalSecurityThreat #TrumpIsADomesticTerrorist #TrumpIsACriminal #TrumpIsATraitor #TrumpIsAFraud #ImpeachDonaldTru,eng
hasoc_en_5462,@WhiteHouse @realDonaldTrump May this be your last birthday as a free man. #TrumpIsATraitor,eng
hasoc_en_5463,@wvjoe911 @politicususa LOL...that will never happen...#Resist #VoteBlue #ImpeachTheMF #trumpisaloser #FuckTrump,eng
hasoc_en_5464,"Oh just dandy, yeah right!!   Another repug to represent my state. Another #Trump lover! Thank you, said no one ever!  #TrumpIsATraitor    https://t.co/ili0tQz0zN",eng
hasoc_en_5465,"Dhoni is associated with Army logo wholeheartedly and this video is the proof of the same.    So dear ICC, just back off.    #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh #Dhoni #dhonigloves #DhoniKeepBalidaanBadgeGlove #DhoniAtCWC19 #DhoniInsigniaRow #DhoniKeSathDesh https://t.co/82nLD82fYI",eng
hasoc_en_5466,"Army General says the military have nothing to do with Dhoni's gloves controversy and that the ICC, and only the ICC, has the right to take any decision on it, but moronic hyper-nationalists would tell you that the ICC is wrong. #DhoniKeepsTheGlove",eng
hasoc_en_5467,"@TheRealOJ32 After I tell you to rot in hell, I’ll go back to pretending you’re there already. #murderer #abuser",eng
hasoc_en_5468,"No protests or so were held for Dr. Kafeel, Payal and incidences of violence on doctors (a lot by BJP).  .  IMA and all upper middle class, upper caste doctors now get outraged bcuz now it's Mamta Benerjee to target  #DoctorsProtest  #DoctorsFightBack #Savethedoctors",eng
hasoc_en_5469,"‘Religious’ practices on the cricket ground is absolutely fine but how dare you wear the honour badge Lt.Col. Dhoni! How dare you?    Hypocrisy is in trend these days. Isn’t it?@ICC    Anyway #KeepTheGolves Dhoni,we loved them.Your country &amp",eng
hasoc_en_5470,#SelectedPM Imran Niazi writes third letter to India’s PM Modi    #ModiKaYaar #ImranKhan  #ImranHataoMulkBachao  #Tabdeeli   https://t.co/zGzOfopujq,eng
hasoc_en_5471,#ShameOnICC wht if the final gets abandoned due to rain. Wht u gonna do? Split the trophy? Or a super over match?? Or simply give the trophy to england?  Worst arrangement ever.@ICC,eng
hasoc_en_5472,@ChatByCC @realDonaldTrump @OANN Literally everything you said is total bullshit. Poor thing.  #TrumpIsATraitor  #AndHisSupportersAreTooDumbToSeeIt,eng
hasoc_en_5473,@LAC67_ @IainAGrahamRFC Was just copying his format you #Rapist.,eng
hasoc_en_5474,@TheRealOJ32 Isn't this the same guy who was pissing himself in jail and 'losing his mind'. once again lying to prove false innocence #murderer,eng
hasoc_en_5475,"Dear @AOC, are you 35 yet? America needs you in the White House. Sincerely, the United States of America. Please and thank you #fucktrump #aoc https://t.co/9PF9UPbFuM",eng
hasoc_en_5476,Pic 1- icc chiefs  Pic 2- watching  mausam aaj tak    @memeswalabanda @kaamKiBakwas @Memeswalibandii @Sagarcasm_MUFC   #ShameOnICC https://t.co/Hmli7i4AHh,eng
hasoc_en_5477,Senior cabinet ministers were reported to have hatched plans to force other candidates to withdraw from the race   #BorisJohnsonShouldNotBePM  #March4Change  #StopBrexit #FBPE #SODEM https://t.co/0fdf38ZIJt,eng
hasoc_en_5478,#ShameOnICC  Hello @ICC   You should take some cricket planning and coaching lessons from @BCCI   Instead of wasting your time on Dhoni's gloves ull cud hv done some productive execution for the #ICCWorldCup2019 matches 😒😏 🤫 https://t.co/ZrCJ7G3fGM,eng
hasoc_en_5479,There is no doubt that the Russians would be thrilled to see Boris Johnson succeed. They would have disrupters in both the White House and Number 10. #ToryLeadershipCandidates #Trump #BorisJohnsonShouldNotBePM,eng
hasoc_en_5480,Dhoni sir never do any thing wrong    So dear ICC plz dont ask him to remove that gloves @msdhoni  #DhoniKeepsTheGlove,eng
hasoc_en_5481,Woohoo!! Hope this is real! #DoYourJobMitch #resist #FuckTrump #TrumpsWorseThanNixon #ResistTrump #TraitorTrump #TheResistance #DitchMitch news - live: Mueller to give obstruction testimony 'very soon' as president makes rambling campaign speech ... https://t.co/50wtRtjNGX,eng
hasoc_en_5482,"@politicususa @MalcolmNance At this point, we have to wonder if #Trump has told more #lies or committed more #crimes .    #TrumpIsATraitor",eng
hasoc_en_5483,@POTUS won in 2016 only because of the help from Russians and he is very willing for them to help him again.  #TrumpIsATraitor https://t.co/9ih6rTgyT3,eng
hasoc_en_5484,"ANOTHER DAY VOLUNTEERING AT THE VENICE MEDICAL SCHOOL. EVERYONE KEEPS ASKING ME IF THEY CAN FUCK THE LEECHES. BUDDY, THEY WONT EVEN LET ME FUCK THEM",eng
hasoc_en_5485,Congress abusive language towards PM Modi in Parliament is unacceptable.. Punish the MP\n#GandiNaaliAbuse,eng
hasoc_en_5486,"Bill, what would you have said if Trump would have had the US military level one of Iran's bases? You are a fraud.",eng
hasoc_en_5487,@republic @INCIndia and oppon using #Parliament to abuse PM. Kick them out for rest of the time #GandiNaaliAbuse,eng
hasoc_en_5488,"#GandiNaaliAbuse @republic Shout, shout,  SHOUT!  What's the use? Can't make head nor tail of the so-called 'debate'. Waris is a twit. But Arnab joining in his screaming match? When the 'Republic' has to shout,  it's a sure sign of anarchy round the bend. Get ready folks.",eng
hasoc_en_5489,Fuck sake. Mums got a sore throat and she came to me and goes the doctor says I have an inflamed vulva I THINK YOU MEAN UVULA MUM  pic.twitter.com/gLuv1Gjrc0,eng
hasoc_en_5490,"But the free, independent and brave media of Pakistan has pretended that nothing happened...so much for Pakistans dictated democracy and so much Pakistani muzzled media",eng
hasoc_en_5491,Last time Muslim Representaves were present in doing something. They created Pakistan. @warispathan \ncc : @republic @ARanganathan72 #GandiNaaliabuse,eng
hasoc_en_5492,"YOU STUPID BITCH, \nYOU FILTHY SLUT! \nI'LL TEACH YOU TO \nFUCK WITH ME! pic.twitter.com/qL64B8UDm5",eng
hasoc_en_5493, adult sharing video oral sex articles cat fuck gay video oral sex oral doctor usa video xxx dating uniform fucked daddy real online sex fuck bisexual oral translate india sex video pic.twitter.com/mF0rUSLuWe,eng
hasoc_en_5494,dating virgin teeny pussy fuck Hot indian sex scenes japanese school doctor sex video Fuck it girls version pic.twitter.com/zoBxI75KFE,eng
hasoc_en_5495,"#GandiNaaliAbuse... Those who are unhappy with Modiji, call him names should be asked to leave the country...Waris Pathan should be the first to leave along with Owaisi they won't find a place to live in this world as everyone will reject hypocrats like them.",eng
hasoc_en_5496,"In conclusion, if you are going to try and ruin our games at least know what the fuck you are talking about in the first place brainlets. pic.twitter.com/6qbSjkWTw8",eng
hasoc_en_5497,"BREAKING: Huge blast in Rawalpindi, Pakistan at the city's Military Hospital where Pakistan Army was protecting jihadi terrorist #MasoodAzhar as a patient. Azhar was involved in the #PulwamaAttack on India.",eng
hasoc_en_5498,"@realDonaldTrump @SHSanders45 (cmon Sarah, one more lie from you before you go.)\n\nOur president is a documented serial liar.  Im inclined to believe Ms. Carol and not trust a word hes saying. \n\nThis:",eng
hasoc_en_5499,"Waris appears on TV with an AK-47 in the background, he is trying to appear as some jihadi warrior. #gandinaaliabuse",eng
hasoc_en_5500,"Back a man with no morals, no clue and could not give a fuck about anyone. Sounds a stupid idea. pic.twitter.com/d8lBFYwp0E",eng
hasoc_en_5501,"#GandiNaaliAbuse I don't see any wrong in comparing Narendra Modi with Swami Vivekananda, only congis praise fools like @RahulGandhi who is good for nothing",eng
hasoc_en_5502,Is @BorisJohnson having a FUCKING LAUGH? His plans to cut taxes from the rich are to come out of a proposed raise to employee national insurance? Why the FUCK do I have to pay more so that people richer than me can have even more money  they dont fucking need? #tory pic.twitter.com/PVr1enzDWI,eng
hasoc_en_5503,"You fool Bamla, if you don't know a language then speak in that language that you are fluent in. #GandiNaaliAbuse @republic",eng
hasoc_en_5504,Abuse can't obstruct the rise of India under the leadership of #NarendraDamodardasModi Ji. Looters of our country mustn't take the advantages of Democracy. #GandiNaaliAbuse,eng
hasoc_en_5505,"Its Shame  for Congress ! These type of idiots should not be in politics , there should be some moral values in people who is so called leader/neta . #GandiNaaliAbuse . Arnab plz don't allow these people who doesn't have respect for PM/ President on national TV",eng
hasoc_en_5506,#GandiNaaliAbuse  How can a PM of a country be abused like this.?Gande keede hi Gande Nale ki baat karenge,eng
hasoc_en_5507,Why do you call Gandi Naali fellows to the debate? #GandiNaaliAbuse,eng
hasoc_en_5508,What the fucking fuck? #BorisJohnson ,eng
hasoc_en_5509,"#GandiNaaliAbuse | Vikaas has gone to the dogs now. We will object if law is not followed: Waris Pathan- MLA, AIMIM & Advocate\n",eng
hasoc_en_5510,"You\'re making me late for work. He scoffed, getting up from bed and entering his closet.\n\nIt\'s a Sunday.\n\nI\'m a doctor and people live and die everyday. I\'m at work 24/7. He spoke. Besides, what the fuck did you think we were goung to do this morning, cuddle or some shit?",eng
hasoc_en_5511,This Pathans n Srivastavs will never learn their lesson but what right they hv to abuse the President n the democratically elected PM... shame shame shame \n#GandiNaaliAbuse,eng
hasoc_en_5512,Jesus suffering fuck! Hunt or Johnson. Hands up everyone who is now up for a shit load of chaos with Ed Miliband? #chaoswithedmiliband  #ToryLeadershipContest #BrexitShambles #BorisJohnson pic.twitter.com/6A43S8lBkE,eng
hasoc_en_5513,fuck u 10th doctor Fuck You pic.twitter.com/hO9sXDzk2W,eng
hasoc_en_5514,"Really,\nAll are your businesses?\n\nThats why you people dont follow rules & becomes terrorist?",eng
hasoc_en_5515, adult sharing video oral sex articles cat fuck gay video oral sex oral doctor usa video xxx dating uniform fucked daddy real online sex fuck bisexual oral translate india sex video pic.twitter.com/EAIcGrk1QL,eng
hasoc_en_5516,"Doctor: do you smoke or drink?\n\nLad: only on nights out if my friends got smokes and a lighter too aha\n\nDoctor: Haha yes lad, fuck buying them bro Ill say nothing so ",eng
hasoc_en_5517,Now trump has to look for an even more evil guy to replace him. Draining the swamp ...,eng
hasoc_en_5518,"fat fucks gonna fat fuck\n\nJason would know plenty about that now, wouldn\'t he?\n\npaging Doctor Freud.... pic.twitter.com/DyFm534T4M",eng
hasoc_en_5519,#GandiNaaliAbuse \nThe MP must be kicked out at once.,eng
hasoc_en_5520,"You could be dying and all you will hear from doctors is its a virus BITCH MY BABY HAS A TEMP OF 104 how the fuck is that a virus. All she does is puke, oh wait its because shes teething hahaha ok.",eng
hasoc_en_5521,"Indias worst CM is working on his image, writes Shivam Vij @DilliDurAst, and explains why he thinks his opponents will let him succeed\n\n#ThePrintOpinion",eng
hasoc_en_5522,@MarshaBlackburn \n\nPlease do something to defend our freedoms.  Im blocked again in #FB for pisting a joke about President Trump waking up realizing hes really a woman trapped in a toxic male body. \n\n#NoSenseOfHumor\n\n#WarForContolOfOurMinds\n\n#Defe,eng
hasoc_en_5523, adult sharing video oral sex articles cat fuck gay video oral sex oral doctor usa video xxx dating uniform fucked daddy real online sex fuck bisexual oral translate india sex video pic.twitter.com/hfl62KqcX2,eng
hasoc_en_5524,who the fuck puts milk on mashed potatoes pic.twitter.com/OfCQ8SJiFu,eng
hasoc_en_5525,AOC is right and you are wrong.\nYou're just another shill for tRUmp at this point.\nYou should be ashamed of yourselves.,eng
hasoc_en_5526,@CFLonTSN @sskroughriders just inexcusable...an 8 year vet pulling a helmet to helmet tackle on a QB slide #douchebag,eng
hasoc_en_5527,#ShameOnICC what a shame @ECB_cricket  at time of heavy rain no special rain soak covers...At one side englishmen behaves like well behave but in contrast they do not have prepared well as all the funding by @icc put them in corruption...at last our @BCCI Much better than this...,eng
hasoc_en_5528,@POTUS #DICKHEAD #S R DOWN ! https://t.co/lnpoAmJoS3,eng
hasoc_en_5529,"That's because @realDonaldTrump is, was, and always will be racist. He should NOT be where he is today. He's such an idiot. #Douchebag https://t.co/Hz1L5YrMQ5",eng
hasoc_en_5530,@pauljgibler @kals55 @SenRonJohnson @AtlanticCouncil @POTUS @SenateGOP Its so bloody obvious How can anyone not know this stuff? #TrumpIsATraitor,eng
hasoc_en_5531,Please people if you're at #target do not be a total #rude #entitled #douchebag to the employees. They are not to blame for the craziness.  #targetdown.,eng
hasoc_en_5532,@PressSec from 2017 on if you looked up the word liar in the dictionary it would have a picture of #FuckTrump and #FuckSanders holding hands. Her name will forever be linked to the word liar just like Benedict Arnold is linked with #Traitor. Good Riddance,eng
hasoc_en_5533,@ICC @ShashankManoha2 @BCCI  it will be the biggest insult to India if Dhoni have to remove #DhoniKeepsTheGlove . We are paying the salaries of ICC. BCCI should have guts to say go to hell to ICC. I can assure ICC will be having begging bowl.  We need to ,eng
hasoc_en_5534,@AprilDRyan He should still be serving out his murder conviction. #Murderer #GamedTheSystem,eng
hasoc_en_5535,@sdr_medco Biggest traitor in American history!  #ImpeachTrump #TrumpIsATraitor #imprisonTrump,eng
hasoc_en_5536,"Always had immense respect but now have a sudden admiration for Sunil Gavaskar today!    Brace yourself, Sir, for the barrage of insults &amp",eng
hasoc_en_5537,"And an empty space in place of vacuous, bumbling, lying, racist #Boris. Clear why #Trump admires him. #BorisJohnsonShouldNotBePM https://t.co/hL716UcgRd",eng
hasoc_en_5538,"@SenSchumer I'd like to think we are better than this, but we elected a racist criminal, so maybe some of us are not. #DerangedDonald #TrumpisaTraitor #TrumpHatesAmerica #TrumpisRacist",eng
hasoc_en_5539,@realDonaldTrump Failure because citizens died eh? How many people have died through mass shootings in America under your watch? #Trump2020 #ImpeachTrumpNow #TrumpIsATraitor #potus #moron #TrumpCantCount #TrumpLogic,eng
hasoc_en_5540,@zainabsikander Baki Jo bhi ho but you are from #Terrorist #rapist #community,eng
hasoc_en_5541,Congrats.  You win the most disgusting  video of the year award. #murderer https://t.co/Yot9aTsgiU,eng
hasoc_en_5542,Does bhakts have guts to trend #BoycottAkshayKumar ?   Opportunist Canadian dalla #TerroristNationPakistan https://t.co/GsD5n8rdY9,eng
hasoc_en_5543,@realDonaldTrump @senatemajldr @MarkWarner Are you feeling closer to impeachment and jail? Is that why you are lashing out! #ImpeachDonaldTrump #TrumpsAnInternationalDisgrace #TrumpsWorseThanNixon #TrumpIsATraitor #TrumpBirthday,eng
hasoc_en_5544,"After watching #WhenTheSeeUs I feel so sad! This isn’t possible, but it was! #fucktrump really! And fuck everyone who is a racist! That’s not cool! We are one 🌎 #moonriver #frankocean",eng
hasoc_en_5545,"Holy. Fucking. Shit.     @realDonaldTrump is an absolute menice to all that is good with our democracy and our nation. The worst part about it is, his Kool-Aid drinking deplorable followers will think this is OK. #FuckTrump #NotMyPresident #EpicFailure #Criminal #ImpeachNow https://t.co/UnDhsSUqrb",eng
hasoc_en_5546,"@senatemajldr Ps. The crisis in my country is YOU and the corruption and theasshole in the Oval Office. If $ is your god, go! If you have ANY sense of decency resign   #GOPTraitors #TrumpDisaster #TrumpCrimeSyndicate #FuckTrump #FuckYouMitch #DitchMitch20",eng
hasoc_en_5547,@MamataOfficial  Goons showing their private parts to lady doctors n interns and threatening them to be raped till death and attacked with acid And you don't say a word shame on you. No girl will call you DIDI now as your silence is disgrace as a lady!  #,eng
hasoc_en_5548,@realDonaldTrump Shes #humangarbage...just like how this #PUSSYPOTUS...#TRAITORTRUMP is a #coward...#fucktrump..#fuckmaga...#FUCKNAZIAMERICA,eng
hasoc_en_5549,@SteveKingIA @DiamondandSilk @realDonaldTrump CON is the only thing conservative about this Nationalist CULT #ImpeachTrumpNow  #TrumpIsATraitor https://t.co/Maqz2AAVLx,eng
hasoc_en_5550,EXCLUSIVE: The Central Park Five’s Yusef Salaam calls Trump ‘the devil’     And he is! #FuckTrump,eng
hasoc_en_5551,@TMZ Gross just like her 🤮 #Drugger #Rapist #Robber,eng
hasoc_en_5552,"@MattHancock Of course you would... idiots always back up other idiots... if you had any sense, which clearly is not the case. You would put the PEOPLE FIRST and call a #GeneralElectionNow  So WE HAVE THE CHOICE!!!  #BorisJohnsonShouldNotBePM  #Conservati",eng
hasoc_en_5553,#TrumpIsATraitor in addition to being mentally ill. https://t.co/zgqwdAU32z,eng
hasoc_en_5554,@mikelikessports @RobertKlemko Lock up the sexual predator #perv #molester #rapist,eng
hasoc_en_5555,The trump admin are pieces of trash that need to be thrown where they belong.  No respect for life &amp,eng
hasoc_en_5556,"'Patriotism is the last refuge of a scoundrel.'                             - Samuel Johnson    As recounted by Boswell from an evening spent with Johnson in April 1775. Boswell opines that Johnson wasn't denouncing all patriotism, only FALSE patriotism.  #TrumpIsATraitor https://t.co/synJUdXPdZ",eng
hasoc_en_5557,#Alabama is fuckin #SICK - court forces #rape survivor to allow #rapist to have visitation with children https://t.co/OYvPFA1AQE,eng
hasoc_en_5558,"@realDonaldTrump hey Jackoff, you're not trusted now!    #ihate45   #worstPresidentever   #weaselheadedfucknugget   #shutyourshithole   #fucktrump   #yousuck   #liarinchief   #noclass   #moron   #ridusofthisdisease  #UnfollowTrump  ┌∏┐ (•˽•)┌∏┐",eng
hasoc_en_5559,I’m ready for the Brad Marchand crying memes #douchebag,eng
hasoc_en_5560,Never trust a #liar  #LiarInChief #TrumpIsTheEnemyOfThePeople   #TrumpIsANationalSecurityThreat   #TrumpIsADisgrace #TrumpIsATraitor #IllegitimatePresident   #Cheater #CorruptGOP #ComplicitGOP #PutinsGOP #PutinsPuppet https://t.co/SHEZJ4m87Q,eng
hasoc_en_5561,"I'm actually shocked that boris Johnson has children I cant comprehend it, someone reproduced with him.. hes a fool a dangerous fool!  #softplay #baffon #BorisJohnsonShouldNotBePM #borisjohnson #bigchild #fool https://t.co/VK0qJwdbq3",eng
hasoc_en_5562,What do you get the man who lies about everything? #JohnMcCainDay #FuckTrump #LiarInChief #TraitorInChief #ImpeachTrump #Resist,eng
hasoc_en_5563,"@GOPLeader @RepAdamSchiff Dude, we ALL heard what your party leader said. He confirmed, yet again, that he is CORRUPT. This gaslighting has got to stop.     #ImpeachmentInquiry #TrumpIsATraitor #GOPComplicit #ReadTheMuellerReport #CrooksMustTestifyInPubli",eng
hasoc_en_5564,"Fact of the day, did you know that immigrants from Central America are Americans? Even the ones that the Trump administration puts in cages and kidnaps their children. They are Americans. #AmericanImmigrants #TrumpIsATraitor #BeGoneBigots https://t.co/hTBwcU4ZtN",eng
hasoc_en_5565,"@GautamGambhir stands by @MSDhoni, says @ICC should focus on #cricket  Full Story: https://t.co/mqQm0FOOhH    #DhoniKeepsTheGlove #DhoniKeepTheGlove #DhoniKeepTheGloves #Dhoni #WorldCup2019 https://t.co/IBf34v4ehZ",eng
hasoc_en_5566,New polling shows Pete Buttigieg would beat Donald Trump in the general election #Resist #ResistTrump #FuckTrump https://t.co/2e4Lnmpwzz,eng
hasoc_en_5567,@TheQuint WTF. @MamataOfficial ji's own nephew (and Kolkata mayor's daughter) are protesting as doctors. Are they #outsiders too? Is she willingly ignoring blood relations for petty political gains? #DoctorsFightBack #DoctorStrike,eng
hasoc_en_5568,Majority of American millionaires support a wealth tax on American millionaires #Resist #ResistTrump #FuckTrump https://t.co/yQWf6pqTbx,eng
hasoc_en_5569,I yield my time to @Jim_Jordan #SexPervert and #DoucheBag.,eng
hasoc_en_5570,@TheRealOJ32 Wow... bad enough #Trump is still alive &amp,eng
hasoc_en_5571,@Politiko_Ph @RRD_Davao But Du30 will declare war against Canada over trash? #TraitorDuterte #BoycottChina,eng
hasoc_en_5572,"That #murderer is plain evil,&amp",eng
hasoc_en_5573,"@davidfrum @gtconway3d It is not a secret, all of the world knows our President is compromised.   #TrumpsAnInternationalDisgrace   #TrumpIsADisgrace   #TrumpLies   #TrumpIsATraitor   #TrumpIsTheEnemyOfThePeople   #TrumpIsANationalSecurityThreat",eng
hasoc_en_5574,"@LindseyGrahamSC Whoops, too late! #TrumpIsATraitor     #HappyJohnMcCainDay   #JohnMcCainDay",eng
hasoc_en_5575,OJ for press secretary!  OJ has all the key attributes....  Natural born liar  Natural born swindler  Natural born KILLER!  Come down Trump... What you waiting for!  #TuckFrump   #TrumpIsATraitor   #TrumpTantrum   #BlueWave,eng
hasoc_en_5576,"I don't know of too many people who need to #UnfollowTrump bc they never followed him in the first place, so may I suggest adding #BlockTrump to the equation? And when he tweets something idiotic use screencap instead of RT...don't give him that satisfaction bc #TrumpIsATraitor",eng
hasoc_en_5577,'cause it's perfectly normal to carry around international trade/immigration agreements in one's breast pocket. #fucktrump https://t.co/d1fEU83att,eng
hasoc_en_5578,Happy John McCain day #fucktrump,eng
hasoc_en_5579,@krishgm @DominicRaab Empty podiums make too much noise    #BorisJohnsonShouldNotBePM https://t.co/IanAefHgYX,eng
hasoc_en_5580,"@WhiteHouse Hey, You! Get off of my flag! #TrumpIsATraitor",eng
hasoc_en_5581,Back-stabbing son of a bitch. #TrumpIsATraitor https://t.co/TQKOs07dPH,eng
hasoc_en_5582,My advice to @msdhoni @imVkohli and @RaviShastriOfc     Patriots RT...     Let's make it happen     #ShameOnICC #WorldCup2019 https://t.co/GhGHKjuiMI,eng
hasoc_en_5583,@realDonaldTrump @IngrahamAngle Inhraham is as stupid and partisan as they come.  She’s almost as repugnant as you.  Almost.  #fucktrump 🖕🏻🖕🏻,eng
hasoc_en_5584,"@Megan31982563 @psychdr100 @thedailybeast In Fairness To #JamalKhashoggi, #mBS Is A #DuplicitousScumbag And A #Murderer!  By The Way #Saudis Have Also Funded #Terrorism:  #Afghanistan #Taliban, #AlQaeda, #LashkareTaiba (LeT) #AlNusraFront  It's All About ",eng
hasoc_en_5585,Way to go!! @maddogpac   Let’s continue supporting their work. I’m ordering the #FuckTrump flask today! https://t.co/kAXYvEJgHF,eng
hasoc_en_5586,@KP24 @ICC can see @msdhoni badge but doesn't see the ground was not covered.  Most developed Country in 🌏 and call 🏏 as the national sports Yet can't do anything for the biggest tournament. Learn something from #EdenGarden  #ShameOnICC #WorldCup2019 #i,eng
hasoc_en_5587,This is what your country will soon look like if you EVER let #China in-in any way‼️Finance/joint ventures/land ownership/infrastructure or 5G‼️Yes they own HK but we got complacent while Britain had it’s 99 year lease-this is no longer the #HongKong we knew!💔💔💔#BoycottChina🇨🇳 https://t.co/uu1KSR6j2W,eng
hasoc_en_5588,@realDonaldTrump Taking sides with the Russians again #TrumpIsATraitor,eng
hasoc_en_5589,To protest against @MamataOfficial  who is an egoistic megalomaniac is completely fine.    But where the hell was Indian medical association when kafeelkhan was witch-hunted by Yogi Adityanath.  #DoctorsFightBack,eng
hasoc_en_5590,The Worst World Cup Ever? My article https://t.co/F6WIe0pSOC #ICCWorldCup2019 #WorldCup2019 @cricketworldcup @ICC #ShameOnICC,eng
hasoc_en_5591,SHE'S 'HONORED' TO HAVE ADMITTED TO LYING FOR TRUMP? 🤢 Sarah Sanders on working at White House: ‘Honor of a lifetime’  #ImpeachTrumpNow #SarahHuckabeeSanders #TrumpIsATraitor https://t.co/rYhQPpFpSF via @nbcnews,eng
hasoc_en_5592,@espn @SportsCenter @TSN_Sports .... and 11 more morons than would have watched the #nbafinals without @drake up the ass of the @NBA celebrate. #douchebag #whatachump,eng
hasoc_en_5593,"@AliVelshi @JoyAnnReid @MSNBC Yes! Does Trump love Playboy centerfolds? Opps I forgot, he said I did not put my hands on the ***y 🙄🤔😂. NOT! #JERKOFF #DOUCHEBAG",eng
hasoc_en_5594,@kylegriffin1 @MarshaBlackburn has set a new bar for exposing treasonous government in plain sight. #MarshaBlackburn #TrumpIsATraitor #ImpeachDonaldTrumpNOW,eng
